978,Fedora,Giacopello,false
979,Galina,Trowsdale,false
980,Darlene,Bjorkan,false
981,Goldina,Lyford,false
982,Holt,Mitchiner,true
983,Dudley,Pooke,true
984,Eal,Hill,false
985,Guenevere,Poltun,false
986,Cris,Melhuish,true
987,Ev,Dyson,true
988,Ludvig,Rodder,true
989,Ron,Alvarado,true
990,Daren,Hucks,true
991,Lydia,Cottu,true
992,Stephi,Oxnam,true
993,Brooke,Canepe,false
994,Artus,Swanton,true
995,Cortney,Gane,true
996,Dur,Marcu,false
997,Gaspar,Hatzar,true
998,Anstice,Reynard,false
999,Eolanda,Maypowder,true
1000,Shannan,Clemanceau,true
